image;head;right_hand;right_elbow;right_shoulder;neck;left_shoulder;left_elbow;left_hand;right_foot;right_knee;right_hip;left_hip;left_knee;left_foot
00038_8bit.png;326,369;342,351;392,304;376,328;327,332;286,315;283,294;336,337;364,158;421,203;368,200;335,196;314,171;359,142
00039_8bit.png;326,369;344,351;393,305;376,328;328,332;287,315;286,294;338,338;363,159;420,204;368,201;335,196;308,173;358,142
00040_8bit.png;326,370;346,351;395,306;376,329;328,333;288,315;289,293;340,338;360,160;419,205;367,201;334,197;301,175;356,143
00041_8bit.png;326,370;347,351;397,307;376,330;329,333;288,315;291,293;341,338;358,161;417,205;367,201;334,197;295,177;353,143
00042_8bit.png;326,371;349,352;398,307;377,330;329,334;289,316;293,293;343,339;355,160;414,203;366,201;333,198;285,179;347,141
00043_8bit.png;326,371;349,352;398,307;377,330;330,334;289,316;293,293;344,338;355,158;413,202;365,201;332,198;281,179;344,138
00044_8bit.png;327,372;349,351;398,307;377,330;329,334;289,316;293,294;344,338;356,157;412,200;365,200;331,197;280,179;339,133
00045_8bit.png;327,372;349,351;398,306;377,329;329,334;289,316;292,294;343,338;357,154;411,198;364,200;330,197;279,178;337,130
00046_8bit.png;327,372;349,351;397,304;377,328;329,334;288,316;291,293;343,337;358,153;411,196;363,199;330,196;279,176;335,127
00047_8bit.png;327,372;350,350;397,303;377,327;329,333;288,316;291,292;342,337;358,153;412,194;363,199;330,196;279,175;335,125
00048_8bit.png;327,372;349,351;398,306;377,328;329,333;288,315;290,291;341,337;359,151;413,194;363,198;330,195;281,172;339,123
00049_8bit.png;327,372;348,353;401,314;375,331;328,333;287,314;290,291;340,338;361,150;414,196;364,199;331,195;284,169;346,126
00050_8bit.png;327,372;349,355;402,317;375,332;328,334;287,315;290,292;340,339;365,148;415,197;364,199;331,195;284,170;346,129
00051_8bit.png;327,373;350,356;403,317;375,332;328,334;287,315;290,292;340,340;368,146;415,198;364,199;331,196;284,172;346,132
00052_8bit.png;328,373;351,356;403,316;376,332;329,335;287,316;291,293;340,340;370,144;416,198;364,200;331,196;284,173;348,135
00053_8bit.png;329,374;352,355;403,315;376,332;329,335;288,317;291,294;341,341;372,141;416,198;364,200;330,196;285,175;349,139
00054_8bit.png;329,375;352,355;403,315;376,332;329,335;288,317;291,294;342,340;372,138;416,197;363,200;330,196;285,176;350,144
00055_8bit.png;330,375;351,354;403,314;376,332;329,335;288,317;291,294;342,340;373,136;416,197;364,200;331,196;286,177;351,148
00056_8bit.png;331,375;352,354;403,313;377,331;330,335;289,317;292,294;342,340;373,136;416,197;364,200;331,197;286,178;352,148
00057_8bit.png;332,375;353,355;403,312;377,331;330,335;289,317;292,295;342,340;372,136;417,197;364,200;331,197;287,178;353,148
00058_8bit.png;333,376;352,356;402,311;378,331;331,335;290,318;291,295;342,341;373,136;416,197;363,200;330,197;287,177;354,148
00059_8bit.png;335,376;351,356;401,311;378,330;331,335;290,318;291,296;343,341;373,135;417,197;363,200;330,197;288,176;355,147
00060_8bit.png;336,377;350,356;399,309;378,330;331,335;290,319;291,297;343,342;374,134;417,197;364,200;331,197;289,175;355,147
00061_8bit.png;337,377;350,357;397,308;379,329;331,335;290,319;291,298;343,342;375,134;417,196;364,200;331,197;290,175;356,147
00062_8bit.png;338,378;350,358;396,308;378,329;330,335;290,319;292,298;344,342;375,134;417,196;364,201;331,197;290,175;356,147
00063_8bit.png;339,378;351,358;397,308;378,330;330,335;290,319;293,299;344,342;376,134;418,197;364,201;331,197;291,176;357,148
00064_8bit.png;339,379;351,358;398,310;379,330;331,335;291,319;294,299;345,343;377,133;418,197;364,201;331,198;292,177;358,150
00065_8bit.png;340,380;351,358;399,310;379,331;331,335;291,319;295,298;345,343;377,133;418,197;365,201;332,198;293,178;359,150
00066_8bit.png;341,381;352,358;399,310;379,331;331,335;291,319;295,299;346,343;378,133;418,198;365,202;332,198;293,178;360,150
00067_8bit.png;342,382;353,358;399,309;379,331;332,336;292,320;295,299;346,343;379,134;418,199;365,202;332,198;293,179;360,150
00068_8bit.png;342,382;353,358;399,309;379,330;332,335;292,320;296,299;346,343;380,134;418,200;365,202;332,198;294,179;361,150
00069_8bit.png;343,383;353,357;400,308;379,330;332,336;292,320;296,299;346,342;381,134;418,201;365,202;332,199;294,180;361,150
00070_8bit.png;344,384;353,357;400,308;379,330;332,336;292,320;295,298;346,342;382,134;418,201;365,202;332,198;293,181;361,149
00071_8bit.png;344,384;353,357;400,309;379,331;332,336;292,319;295,298;345,341;381,134;417,202;365,202;332,198;293,181;360,149
00072_8bit.png;344,384;353,357;400,309;379,331;332,336;292,319;295,298;345,341;381,134;417,202;365,202;332,198;293,181;360,149
00073_8bit.png;344,384;353,357;400,309;379,331;332,336;292,319;296,297;345,341;381,134;416,202;365,202;332,198;293,181;360,149
00074_8bit.png;344,384;353,356;400,308;380,330;332,335;293,319;296,297;345,341;381,135;416,203;365,202;332,198;292,181;360,150
00075_8bit.png;344,383;354,355;401,308;380,330;333,335;293,320;296,298;345,341;380,136;416,203;365,202;332,198;292,181;359,150
00076_8bit.png;344,383;354,356;401,309;380,330;333,335;293,319;296,297;345,341;379,136;415,203;365,202;332,198;292,181;359,150
00077_8bit.png;345,383;354,355;402,308;380,330;333,335;293,319;296,297;345,341;378,136;415,203;365,201;332,198;292,181;359,151
00078_8bit.png;345,383;354,355;401,307;380,330;333,335;293,320;296,297;345,341;377,137;414,204;365,201;332,198;291,182;359,151
00079_8bit.png;345,384;354,354;402,307;380,329;333,335;293,320;296,297;345,341;376,138;414,205;365,201;332,198;291,182;359,152
00080_8bit.png;346,384;355,355;401,307;381,329;333,335;293,320;296,297;346,341;375,139;413,205;365,201;332,198;290,182;359,153
00081_8bit.png;347,383;354,356;400,307;381,329;334,335;294,320;296,298;346,341;374,140;412,207;364,201;331,198;290,182;358,153
00082_8bit.png;347,383;354,356;400,307;381,329;334,335;294,320;296,298;346,341;374,140;412,207;364,201;331,198;290,182;358,153
00083_8bit.png;348,383;355,356;400,306;381,329;334,335;294,320;296,298;347,341;371,142;411,207;364,201;331,198;290,180;358,154
00084_8bit.png;349,383;356,356;400,305;381,328;334,334;294,320;297,298;348,341;370,144;412,208;365,201;332,198;291,179;355,155
00085_8bit.png;350,383;357,356;401,305;381,328;334,334;294,320;298,299;348,342;369,144;411,208;365,201;331,198;291,178;354,154
00086_8bit.png;350,383;357,356;401,305;381,328;334,334;295,320;298,299;348,342;370,143;411,208;364,201;331,198;291,178;354,154
00087_8bit.png;351,383;357,356;401,305;381,328;334,334;295,320;299,299;349,342;370,143;411,208;364,201;331,198;291,177;355,153
00088_8bit.png;351,382;357,356;401,305;381,328;334,334;295,320;298,300;349,342;370,143;411,208;364,201;331,198;291,177;355,153
00089_8bit.png;352,382;358,356;401,304;382,328;334,334;295,320;299,300;349,342;370,143;411,208;365,201;332,198;291,177;355,154
00090_8bit.png;352,382;358,356;401,304;382,327;334,334;295,320;299,300;349,342;370,143;411,208;364,201;331,198;291,177;355,154
00091_8bit.png;352,382;357,356;401,304;381,327;334,334;294,320;299,300;349,342;370,143;411,208;365,201;332,198;292,178;355,154
00092_8bit.png;352,382;357,355;401,304;381,327;333,333;294,320;298,300;349,342;371,143;412,208;365,201;332,198;292,177;355,154
00093_8bit.png;352,382;357,356;400,304;380,327;333,333;294,319;298,300;349,341;371,142;412,207;365,201;332,197;293,176;356,155
00094_8bit.png;353,383;357,356;400,304;381,327;333,334;294,320;298,300;349,341;371,142;412,207;365,201;332,198;293,176;356,154
00095_8bit.png;353,384;358,355;400,303;381,327;334,334;294,320;297,300;349,341;371,142;411,207;365,201;332,198;292,176;356,154
00096_8bit.png;354,384;359,355;401,302;381,327;333,334;294,320;297,300;350,341;370,142;411,207;365,201;332,198;292,175;355,154
00097_8bit.png;354,385;359,354;401,301;381,327;333,335;294,320;297,300;350,340;370,142;411,207;365,201;332,198;292,175;355,154
00098_8bit.png;354,384;359,354;400,301;381,327;333,334;293,320;297,300;350,340;370,142;411,207;365,201;332,198;292,175;355,153
00099_8bit.png;354,384;359,354;400,301;381,327;333,335;293,320;296,299;350,339;370,141;411,206;365,201;332,198;292,174;355,153
00100_8bit.png;354,385;359,354;399,300;381,327;333,335;293,320;296,299;350,338;369,141;411,206;364,201;331,198;292,174;355,153
00101_8bit.png;354,385;359,353;400,300;381,327;333,335;293,320;295,299;349,337;369,141;411,206;364,201;331,198;292,174;355,153
00102_8bit.png;354,386;359,353;399,300;381,327;333,336;293,320;294,298;349,336;369,141;410,206;364,201;331,198;292,173;355,153
00103_8bit.png;355,387;359,353;399,300;381,327;333,336;293,321;292,298;349,335;369,141;410,206;364,201;331,198;292,173;355,153
00104_8bit.png;354,388;360,352;400,300;381,327;333,337;293,321;291,297;348,334;370,141;410,206;364,202;331,198;292,172;355,153
00105_8bit.png;354,389;361,351;401,299;381,328;334,338;293,322;290,297;348,332;369,141;410,206;364,202;331,199;292,172;356,153
00106_8bit.png;353,390;361,351;402,300;381,329;334,338;293,322;289,296;347,332;369,141;410,206;364,202;331,199;292,173;356,153
00107_8bit.png;353,390;360,351;402,301;381,329;334,338;293,322;289,295;347,331;369,141;411,206;365,203;332,199;293,173;356,154
00108_8bit.png;352,391;360,351;402,301;381,330;334,338;293,322;289,296;347,332;369,141;411,206;365,203;332,200;293,174;356,154
00109_8bit.png;351,391;360,351;403,302;381,330;334,338;293,322;289,295;347,331;369,142;411,206;365,203;332,200;293,174;356,154
00110_8bit.png;350,390;360,351;403,302;381,330;334,338;293,322;289,296;347,332;369,141;411,206;365,203;332,200;293,174;357,154
00111_8bit.png;350,390;360,352;403,303;381,330;334,338;293,322;289,296;347,332;369,141;411,205;365,203;332,200;293,173;357,154
00112_8bit.png;350,390;360,352;403,303;381,330;334,338;293,322;289,296;348,332;369,141;411,206;365,203;332,200;293,173;357,154
00113_8bit.png;350,389;360,352;404,303;381,331;333,338;293,322;290,296;348,332;369,141;411,205;365,203;332,200;294,172;357,153
00114_8bit.png;350,389;361,351;404,303;380,330;333,338;293,321;291,295;349,332;370,141;412,205;365,203;332,200;294,172;357,153
00115_8bit.png;350,389;361,351;404,303;381,330;333,338;293,321;292,295;349,333;370,140;412,204;365,203;332,199;294,172;357,153
00116_8bit.png;350,388;361,351;404,302;381,330;334,337;293,321;293,295;349,333;369,140;412,204;365,203;332,199;294,172;357,153
00117_8bit.png;350,387;362,351;404,302;381,329;334,337;293,321;294,295;350,333;370,140;412,204;365,203;333,199;294,172;357,153
00118_8bit.png;350,386;362,352;404,303;380,330;333,337;293,321;294,295;351,333;369,141;413,204;365,203;333,199;294,171;357,152
00119_8bit.png;350,386;363,352;405,303;380,330;333,337;293,320;294,294;351,332;369,142;413,204;365,202;333,199;295,171;356,150
00120_8bit.png;349,386;362,350;406,304;380,330;333,337;293,320;292,293;350,330;366,144;413,205;366,202;333,199;296,169;354,147
00121_8bit.png;347,386;361,349;407,304;380,331;333,337;292,319;290,291;348,328;367,143;413,205;366,202;333,199;296,169;354,146
00122_8bit.png;345,386;359,349;406,305;379,331;332,337;291,318;288,290;346,327;366,143;413,204;366,202;333,198;296,167;354,146
00123_8bit.png;343,386;357,349;405,305;379,331;331,337;290,317;286,288;343,327;368,141;413,202;366,202;333,198;297,166;354,145
00124_8bit.png;342,386;354,349;403,305;378,332;330,337;289,316;284,287;340,327;367,141;413,202;366,202;333,198;297,166;354,144
00125_8bit.png;341,386;353,348;401,303;378,331;330,337;288,316;284,286;339,327;367,141;413,202;366,202;333,197;298,164;355,144
00126_8bit.png;340,386;353,348;401,303;377,331;329,337;288,316;284,286;339,327;367,141;412,201;365,202;332,197;297,164;355,144
00127_8bit.png;340,385;354,348;400,303;377,330;329,336;287,316;284,286;339,328;365,142;412,201;365,202;332,197;297,163;355,144
00128_8bit.png;340,385;354,348;401,303;377,330;329,337;288,316;285,286;339,328;364,142;412,200;365,202;332,197;296,163;354,143
00129_8bit.png;340,385;354,349;400,303;377,330;329,337;288,317;285,287;340,329;363,142;411,199;365,201;332,197;295,163;354,143
00130_8bit.png;341,384;356,351;401,304;377,330;329,337;288,317;287,288;341,331;361,143;412,198;365,202;332,197;295,163;353,142
00131_8bit.png;341,384;356,351;401,304;377,331;330,337;288,317;287,289;342,331;360,143;412,196;365,202;332,197;295,163;353,142
00132_8bit.png;342,384;357,351;402,304;378,330;330,337;289,318;287,289;343,331;360,142;412,195;365,201;332,197;295,164;353,142
00133_8bit.png;342,384;358,352;402,303;378,330;330,337;289,318;288,290;344,330;359,143;412,194;365,201;332,198;296,163;353,141
00134_8bit.png;343,384;359,351;403,303;379,330;331,337;290,318;289,290;346,330;359,142;413,193;365,201;332,198;297,163;353,140
00135_8bit.png;343,385;359,351;403,303;379,330;331,337;290,318;289,290;346,330;359,141;413,192;365,201;332,198;297,163;353,140
00136_8bit.png;343,385;360,351;404,303;379,330;332,337;290,318;290,291;346,331;359,141;412,192;365,201;332,198;297,163;352,140
00137_8bit.png;344,385;359,350;404,303;379,330;332,337;291,318;291,291;346,332;358,142;412,192;365,201;332,198;297,163;352,140
00138_8bit.png;345,385;358,349;404,303;379,330;332,336;291,318;291,291;346,332;357,142;412,192;365,201;332,198;296,164;351,140
00139_8bit.png;346,384;358,349;404,303;379,330;331,336;290,318;291,291;346,332;357,142;411,192;365,201;332,198;296,165;351,140
00140_8bit.png;346,384;358,349;404,303;379,330;331,336;290,318;291,290;346,332;356,143;411,192;365,201;332,198;295,165;350,141
00141_8bit.png;346,385;358,349;404,303;379,330;331,336;290,318;291,290;346,331;356,143;410,193;365,201;332,198;295,166;350,141
00142_8bit.png;346,385;358,349;404,303;379,330;331,337;290,318;291,290;346,331;355,144;410,193;365,201;332,198;294,166;349,142
00143_8bit.png;345,385;358,349;404,303;379,330;331,337;290,318;292,289;346,331;355,144;409,193;365,201;332,198;294,167;348,142
00144_8bit.png;345,384;358,350;404,303;379,330;331,337;290,317;292,289;347,331;355,145;409,193;365,201;332,198;294,167;348,142
00145_8bit.png;345,384;359,349;404,303;379,330;331,336;290,317;292,289;347,331;355,145;410,193;365,201;332,198;294,168;348,143
00146_8bit.png;344,384;359,350;405,303;379,330;331,336;290,317;292,289;347,331;356,145;410,193;365,201;332,198;295,168;348,143
00147_8bit.png;344,384;360,350;405,304;379,330;331,336;290,318;291,290;347,330;356,144;410,193;365,201;332,198;295,168;348,142
00148_8bit.png;343,384;359,350;406,305;379,331;331,337;290,318;290,290;346,331;356,144;410,193;365,201;332,198;295,168;348,143
00149_8bit.png;343,384;359,350;405,304;379,331;331,337;290,318;288,290;344,330;356,145;411,194;365,201;332,198;295,169;348,143
00150_8bit.png;343,384;358,351;405,305;379,330;331,336;290,318;287,290;343,331;355,147;410,195;365,201;332,198;294,171;346,142
00151_8bit.png;344,384;358,351;403,303;379,330;331,336;290,318;287,289;342,331;354,147;409,196;365,201;332,198;293,173;345,142
00152_8bit.png;344,383;359,351;403,302;379,329;331,336;289,318;287,290;342,331;352,148;407,199;364,201;331,198;291,176;344,142
00153_8bit.png;346,383;359,351;402,301;379,328;331,335;289,317;289,288;345,329;349,149;405,201;363,201;330,199;287,182;341,141
00154_8bit.png;347,383;359,350;402,301;379,328;331,335;289,316;290,287;346,327;347,150;405,202;363,201;330,199;286,186;339,140
00155_8bit.png;348,384;359,349;403,300;380,328;331,336;290,316;292,286;349,325;346,151;404,202;363,202;330,200;285,189;338,140
00156_8bit.png;349,385;360,350;403,300;380,328;331,336;290,316;294,285;352,322;345,154;404,205;363,202;330,200;285,193;337,140
00157_8bit.png;349,386;360,351;403,301;380,328;331,336;289,316;295,284;355,319;344,157;404,207;363,203;329,201;284,197;336,142
00158_8bit.png;350,387;360,353;401,301;379,329;331,337;289,316;295,283;357,315;343,160;403,210;362,204;329,202;284,201;335,144
00159_8bit.png;350,388;359,355;401,303;379,330;331,337;289,315;296,282;358,311;342,165;403,214;362,205;329,203;283,206;334,148
00160_8bit.png;350,389;358,357;400,303;379,331;331,338;288,316;296,282;360,308;342,170;402,218;362,206;328,205;282,210;333,152
00161_8bit.png;351,390;358,358;399,304;379,331;330,339;287,316;295,282;359,306;341,174;401,223;361,207;328,206;281,213;333,155
00162_8bit.png;351,390;357,359;398,304;378,331;329,339;287,316;294,282;357,307;341,179;401,228;361,209;327,207;281,216;333,159
00163_8bit.png;351,391;358,359;397,304;378,331;329,339;286,317;293,282;356,307;342,184;399,233;361,210;327,208;281,220;331,163
00164_8bit.png;352,391;357,360;398,305;378,332;329,340;286,317;292,283;355,308;342,189;398,238;361,210;327,209;281,224;331,166
00165_8bit.png;352,391;357,361;396,306;377,332;329,339;285,317;291,283;353,309;343,194;398,243;361,211;327,209;282,228;330,169
00166_8bit.png;353,391;357,364;394,306;377,333;328,340;285,318;290,284;352,310;345,198;397,248;360,212;327,210;281,232;328,174
00167_8bit.png;353,391;357,365;393,307;377,333;328,340;285,318;290,284;352,311;346,200;397,251;360,212;326,211;280,235;327,177
00168_8bit.png;354,392;357,366;393,307;377,334;328,341;284,318;289,285;352,311;346,203;396,253;360,213;326,211;280,236;327,178
00169_8bit.png;354,392;357,367;393,308;377,334;327,341;284,318;290,285;353,311;347,204;397,255;361,214;326,212;280,237;327,180
00170_8bit.png;354,392;358,368;394,309;376,335;327,341;284,318;290,285;353,310;348,203;398,255;360,214;326,212;280,238;327,180
00171_8bit.png;355,391;357,369;393,310;376,335;327,341;284,318;290,285;353,309;347,201;399,253;360,214;326,212;280,238;326,179
00172_8bit.png;355,391;357,370;393,311;376,336;327,341;284,318;289,285;353,308;348,199;399,252;360,214;326,212;280,236;327,176
00173_8bit.png;355,391;357,370;392,310;376,335;327,341;284,318;290,285;355,306;349,197;400,250;360,213;325,212;280,235;325,173
00174_8bit.png;355,390;357,371;392,310;376,335;327,341;284,317;289,284;354,304;351,195;401,250;360,213;326,211;280,232;327,171
00175_8bit.png;355,390;357,369;391,309;376,335;327,340;284,316;289,282;355,301;351,194;401,250;360,212;326,210;280,230;328,170
00176_8bit.png;356,389;357,369;390,308;376,334;327,340;284,315;289,281;355,299;352,192;401,249;361,212;326,210;280,228;329,169
00177_8bit.png;355,389;357,369;390,308;376,334;327,339;284,315;289,280;355,298;353,192;401,250;361,212;327,209;281,227;330,168
00178_8bit.png;356,388;357,368;390,307;376,333;327,339;284,314;288,280;354,297;354,192;401,250;362,212;328,209;281,225;332,168
00179_8bit.png;356,389;357,368;390,307;376,333;327,339;284,314;289,279;354,297;354,192;401,251;362,212;328,209;281,225;332,168
00180_8bit.png;356,389;358,368;391,307;376,333;327,339;284,314;289,280;355,296;354,193;401,251;362,212;328,209;282,227;332,169
00181_8bit.png;357,389;359,369;391,307;376,333;327,339;284,315;289,280;355,297;354,195;400,252;362,212;328,209;283,227;334,171
00182_8bit.png;357,389;359,369;392,308;376,334;327,340;284,315;289,281;356,297;356,198;400,256;363,213;329,210;283,231;334,175
00183_8bit.png;358,389;361,370;392,308;376,335;326,340;284,315;289,281;356,297;356,203;400,259;364,214;330,211;284,233;334,178
00184_8bit.png;359,390;361,370;393,309;376,335;327,341;284,316;289,282;356,297;356,208;398,262;365,215;331,212;285,238;333,184
00185_8bit.png;360,390;362,371;393,309;376,335;327,341;284,317;289,282;356,297;355,214;396,266;366,216;332,212;286,241;334,189
00186_8bit.png;361,390;363,371;394,310;377,336;327,341;284,318;289,283;356,297;355,220;395,268;366,217;332,213;286,244;334,194
00187_8bit.png;362,391;365,372;395,310;377,336;327,343;284,319;290,284;356,301;356,233;395,275;366,220;332,216;286,252;332,207
00188_8bit.png;363,391;365,373;395,311;376,337;327,343;284,319;289,284;355,301;355,236;394,275;366,221;332,216;287,254;332,208
00189_8bit.png;363,391;365,373;395,311;376,337;327,343;284,318;289,283;355,298;356,238;395,276;366,221;331,217;287,255;332,211
00190_8bit.png;364,391;366,374;393,311;376,337;326,343;283,318;283,281;349,297;357,240;397,275;364,221;330,217;287,257;332,214
00191_8bit.png;364,390;366,374;393,311;376,337;326,343;283,318;282,280;347,297;356,240;396,275;364,221;330,217;286,257;332,214
00192_8bit.png;364,390;365,374;392,312;375,337;326,343;282,317;280,279;343,296;355,239;396,276;364,222;330,217;286,257;331,213
00193_8bit.png;364,389;365,375;391,312;375,337;325,343;282,317;278,278;339,295;354,239;396,275;363,221;328,217;286,258;329,213
00194_8bit.png;363,389;363,375;391,314;374,338;325,342;282,316;274,274;325,288;350,239;394,274;360,221;326,217;284,259;323,214
00195_8bit.png;361,388;361,375;391,314;373,338;325,342;282,315;271,272;316,285;349,239;393,274;360,221;325,217;284,260;321,214
00196_8bit.png;361,388;361,376;390,315;372,338;324,341;282,314;268,271;305,280;349,239;393,274;360,221;325,217;284,259;321,213
00197_8bit.png;360,387;360,376;389,315;372,338;324,341;282,314;267,271;296,278;347,238;391,274;359,220;325,216;283,258;320,213
00198_8bit.png;359,387;359,376;389,316;371,338;323,341;282,314;266,272;289,280;344,237;390,274;359,220;324,216;282,257;319,211
00199_8bit.png;358,388;359,376;388,315;371,338;323,341;282,315;264,274;284,283;344,236;388,275;359,220;325,215;282,256;317,210
00200_8bit.png;358,387;360,375;388,314;371,338;323,341;282,316;257,278;267,272;343,234;388,274;359,219;325,215;281,256;316,208
00201_8bit.png;357,387;360,375;388,314;371,338;323,341;282,316;260,277;249,270;343,233;389,273;358,219;324,215;280,255;316,208
00202_8bit.png;358,387;359,375;388,315;371,338;323,340;282,316;258,277;242,276;343,232;389,272;358,219;324,215;280,254;317,207
00203_8bit.png;357,387;359,375;388,315;371,337;323,340;282,316;257,278;236,276;343,232;389,271;357,219;323,215;281,254;317,206
00204_8bit.png;358,387;358,374;388,314;371,337;323,340;282,316;258,279;239,279;343,232;390,271;357,218;323,214;281,254;318,206
00205_8bit.png;358,388;359,374;388,314;371,337;324,341;283,317;257,279;242,283;344,232;390,270;357,218;323,214;282,254;319,206
00206_8bit.png;358,388;359,375;388,315;371,337;324,341;283,317;258,279;247,285;344,232;391,270;357,218;323,214;282,254;319,206
00207_8bit.png;358,388;359,375;388,315;372,338;324,341;283,317;257,280;254,286;344,232;391,270;357,218;323,214;282,254;319,206
00208_8bit.png;358,388;360,376;389,316;372,338;324,341;283,317;257,280;256,285;345,231;391,270;358,218;324,215;282,253;321,205
00209_8bit.png;357,388;360,376;388,315;372,338;324,341;283,317;258,280;263,285;346,230;392,270;359,218;325,214;283,251;323,205
00210_8bit.png;357,387;361,376;387,316;371,338;323,341;282,316;259,277;264,265;347,229;392,270;360,218;325,214;283,250;324,205
00211_8bit.png;357,386;361,377;387,317;370,338;322,340;282,314;261,275;266,264;349,227;393,270;360,218;326,213;284,250;324,205
00212_8bit.png;357,386;361,377;387,316;370,338;321,340;281,314;258,275;256,272;355,220;394,272;361,219;327,213;285,247;319,193
