image;head;right_hand;right_elbow;right_shoulder;neck;left_shoulder;left_elbow;left_hand;right_foot;right_knee;right_hip;left_hip;left_knee;left_foot
00054_8bit.png;404,404;519,380;475,332;434,341;400,344;372,325;400,291;469,290;419,70;429,136;419,194;395,194;370,145;363,90
00055_8bit.png;405,404;518,381;474,333;434,341;400,344;371,325;398,290;467,291;419,70;430,136;420,193;395,194;371,144;365,90
00056_8bit.png;405,403;518,380;474,332;433,341;399,343;370,324;396,289;466,291;420,70;431,136;420,193;395,194;373,143;367,89
00057_8bit.png;406,403;518,380;474,332;433,340;399,343;370,323;394,289;464,292;421,70;431,135;420,193;395,193;373,142;367,89
00058_8bit.png;406,403;518,379;474,332;433,340;399,342;369,323;391,287;462,293;421,70;432,135;420,193;395,193;374,142;368,89
00059_8bit.png;407,402;518,379;473,332;433,340;398,342;367,322;387,286;459,294;422,70;434,135;420,193;395,193;373,142;367,90
00060_8bit.png;407,401;519,378;473,332;432,339;397,341;365,321;384,285;457,296;422,70;434,135;419,192;394,192;371,142;364,92
00061_8bit.png;408,400;519,377;472,331;432,338;396,340;363,319;380,283;453,299;422,70;435,135;419,192;393,192;369,142;362,93
00062_8bit.png;409,398;520,376;472,331;431,338;395,340;361,318;374,282;444,299;423,70;435,135;418,192;391,192;366,142;360,94
00063_8bit.png;410,396;521,375;471,331;431,337;394,339;358,317;367,281;429,298;423,70;435,135;417,191;390,192;364,142;358,94
00064_8bit.png;411,392;520,376;471,331;431,337;393,338;355,320;339,287;358,289;422,69;436,134;415,190;388,191;363,143;355,95
00065_8bit.png;410,388;520,376;471,331;431,337;393,338;354,316;338,279;328,282;422,69;437,134;415,190;387,191;361,143;352,96
00066_8bit.png;408,385;519,377;472,331;432,337;394,339;354,314;337,272;292,275;422,69;437,134;415,190;387,191;361,144;351,96
00067_8bit.png;406,382;517,378;472,330;432,337;393,339;353,314;331,273;273,278;422,69;437,133;416,189;387,191;361,144;350,94
00068_8bit.png;402,378;513,380;471,330;431,337;392,339;351,314;326,276;265,278;421,69;437,133;416,189;387,191;361,142;351,90
00069_8bit.png;399,375;505,384;469,330;430,337;390,339;350,315;324,279;263,278;421,69;436,132;416,189;386,190;360,140;353,87
00070_8bit.png;396,373;494,389;467,330;428,337;389,338;349,315;321,280;259,278;420,69;436,132;416,189;386,190;360,139;354,86
00071_8bit.png;394,371;483,391;465,331;426,338;387,338;347,315;316,281;254,280;419,69;437,131;416,188;386,189;359,139;354,85
00072_8bit.png;393,370;470,393;464,333;424,338;385,338;346,316;312,284;249,283;419,69;437,131;417,188;387,189;359,139;356,84
00073_8bit.png;392,371;460,394;462,334;422,338;384,337;344,317;309,287;246,290;419,70;438,132;417,189;387,188;360,138;357,83
00074_8bit.png;393,372;455,394;462,334;422,338;383,338;343,318;306,291;243,301;420,70;439,133;417,189;388,188;361,137;358,83
00075_8bit.png;394,373;453,392;462,333;422,338;383,338;344,320;303,297;242,312;420,71;439,133;417,190;388,188;362,137;359,82
00076_8bit.png;395,374;453,391;463,333;422,338;384,338;344,322;303,302;243,322;421,71;440,134;418,190;388,189;363,137;360,82
00077_8bit.png;397,376;455,390;464,332;423,338;384,339;345,324;302,307;244,331;421,71;441,135;418,190;388,189;361,137;359,83
00078_8bit.png;399,377;457,389;465,332;424,338;385,339;346,325;302,309;246,335;421,71;441,135;417,190;387,189;359,138;357,83
00079_8bit.png;401,378;459,389;466,332;425,338;387,339;347,325;302,310;247,335;420,71;440,134;417,190;387,189;357,139;356,84
00080_8bit.png;402,380;461,388;467,332;426,337;387,338;347,325;302,310;250,335;419,70;439,134;417,190;387,189;356,139;355,84
00081_8bit.png;403,381;463,387;467,331;426,337;387,338;348,325;303,310;257,336;419,70;438,133;417,189;387,189;356,139;355,84
00082_8bit.png;403,381;466,385;468,331;426,337;387,338;348,326;303,312;262,339;420,70;439,134;417,189;387,189;356,139;355,84
00083_8bit.png;402,381;470,382;468,330;427,337;388,338;348,326;304,313;267,343;420,70;439,134;417,189;388,189;357,139;356,84
00084_8bit.png;402,381;475,378;469,329;427,337;388,339;349,326;305,313;272,347;421,70;439,134;418,190;389,189;359,138;356,84
00085_8bit.png;401,381;481,375;470,327;428,336;389,339;349,326;306,312;275,346;421,69;440,134;419,190;389,189;360,138;357,84
00086_8bit.png;401,380;488,371;470,326;429,336;389,339;350,325;306,311;277,346;421,69;439,134;420,190;390,189;361,138;357,84
00087_8bit.png;401,380;495,365;471,325;429,336;389,339;350,325;307,309;281,346;421,69;439,134;421,190;391,189;362,139;357,84
00088_8bit.png;400,380;502,358;471,324;429,336;389,339;350,324;308,309;285,348;421,68;438,134;421,190;392,189;362,139;358,85
00089_8bit.png;400,380;509,350;471,321;430,336;389,339;350,325;308,311;292,354;421,68;438,133;421,190;392,189;362,138;358,85
00090_8bit.png;400,379;515,344;470,320;430,336;389,339;350,325;309,312;297,358;420,68;437,133;421,190;392,189;363,138;358,85
00091_8bit.png;400,379;521,336;470,320;430,335;389,339;350,326;309,313;302,363;421,67;436,133;421,190;392,189;363,138;358,85
00092_8bit.png;400,379;527,330;471,319;430,335;389,339;351,326;310,314;306,365;420,67;435,133;421,189;392,189;362,138;358,85
00093_8bit.png;400,379;531,321;471,318;431,334;390,339;351,326;312,315;312,368;420,66;435,133;421,189;392,189;362,138;357,85
00094_8bit.png;400,379;534,315;471,317;431,334;390,339;352,327;313,317;318,370;420,66;434,133;421,189;392,189;363,137;357,85
00095_8bit.png;400,380;535,312;471,317;431,334;390,339;352,327;316,318;325,373;420,66;433,132;421,189;393,189;363,137;357,85
00096_8bit.png;400,380;536,315;471,317;431,334;390,338;353,326;319,318;336,374;420,65;433,132;422,189;394,188;364,137;357,85
00097_8bit.png;400,380;536,316;470,318;430,334;390,338;353,326;323,318;351,373;421,65;433,132;423,189;395,188;365,136;358,85
00098_8bit.png;399,381;535,315;470,319;430,334;389,338;353,326;329,317;367,370;421,65;434,132;424,189;396,188;367,136;358,85
00099_8bit.png;397,382;534,315;469,319;429,335;389,340;354,327;336,316;385,363;422,66;433,133;425,190;398,189;369,136;358,86
00100_8bit.png;395,381;534,315;469,319;429,336;388,340;354,327;345,314;401,359;422,66;433,134;427,191;400,189;371,136;359,86
00101_8bit.png;393,379;533,316;468,320;428,337;388,341;355,326;355,313;418,354;422,67;433,135;428,191;401,189;373,136;360,86
00102_8bit.png;392,376;534,319;468,321;429,338;388,341;357,324;370,311;434,352;422,67;434,135;430,192;403,190;375,137;360,87
00103_8bit.png;390,374;534,321;468,322;429,338;389,341;359,323;380,307;445,346;422,67;434,135;431,192;405,190;377,136;361,87
00104_8bit.png;390,373;535,325;469,324;428,338;389,340;361,320;389,304;454,339;423,67;435,135;433,192;407,189;379,136;362,87
00105_8bit.png;388,373;534,333;468,324;427,337;389,339;362,318;395,300;461,331;424,66;437,135;434,191;409,189;380,135;363,87
00106_8bit.png;387,372;531,341;467,325;426,337;389,339;363,317;398,297;466,325;425,66;437,135;434,191;410,188;381,135;363,86
00107_8bit.png;386,372;528,350;466,326;425,337;389,338;364,316;399,296;470,320;425,66;438,135;434,191;410,188;382,135;363,85
00108_8bit.png;385,371;525,360;465,329;424,338;389,338;364,316;400,296;471,318;425,66;438,135;434,191;410,188;382,135;364,84
00109_8bit.png;385,371;519,370;465,331;424,338;388,338;363,317;399,296;471,319;425,66;437,135;434,192;409,188;381,135;363,84
00110_8bit.png;385,372;516,376;466,332;424,339;388,339;363,317;399,298;470,322;425,67;437,135;433,192;408,189;380,136;362,83
00111_8bit.png;386,372;515,379;466,333;424,340;388,339;362,318;400,299;470,324;425,67;437,136;432,192;407,189;378,137;361,83
00112_8bit.png;387,373;518,378;466,335;425,341;389,340;363,319;401,300;471,322;424,67;436,135;431,192;406,190;375,138;360,83
00113_8bit.png;389,374;521,375;467,335;426,341;390,340;364,320;402,300;471,319;423,67;437,135;430,192;405,190;374,138;358,83
00114_8bit.png;390,375;526,368;468,334;427,341;391,341;364,320;402,299;471,318;421,68;439,135;429,192;404,190;374,138;357,82
00115_8bit.png;392,376;530,362;469,333;428,340;392,340;364,320;400,299;470,318;420,71;443,136;429,191;403,190;374,138;357,81
00116_8bit.png;393,377;533,355;470,330;429,339;393,340;365,321;400,299;469,320;417,76;449,137;428,191;402,190;375,137;356,81
00117_8bit.png;394,377;535,350;471,328;431,337;394,340;365,320;401,298;467,324;417,82;455,139;427,191;401,189;374,136;356,80
00118_8bit.png;395,378;537,346;472,327;432,337;395,339;366,320;401,298;466,328;420,92;465,144;427,191;400,189;373,136;354,80
00119_8bit.png;396,378;539,345;474,327;433,337;396,340;367,321;401,299;465,333;426,107;476,154;427,191;399,190;372,136;353,81
00120_8bit.png;396,378;539,345;474,328;434,338;396,341;367,322;400,299;463,339;436,116;485,167;428,192;400,191;373,137;353,83
00121_8bit.png;396,380;539,344;474,329;434,339;396,342;366,322;398,301;458,347;446,124;491,178;430,194;401,192;375,138;355,82
00122_8bit.png;396,381;538,345;473,329;434,341;395,343;366,323;395,302;449,355;456,125;493,186;431,196;402,193;377,139;357,82
00123_8bit.png;395,382;537,346;472,329;433,342;394,343;365,324;392,304;437,361;466,125;495,192;433,197;403,194;379,139;359,82
00124_8bit.png;395,382;536,346;471,330;432,341;393,341;364,323;387,307;424,366;473,125;495,194;433,196;404,193;380,137;360,82
00125_8bit.png;396,382;536,348;471,330;432,340;393,340;364,323;383,308;419,364;478,123;496,194;434,196;405,192;380,137;360,81
00126_8bit.png;397,382;536,349;472,330;432,340;394,339;364,322;380,306;418,358;485,120;495,193;433,195;405,192;380,136;360,80
00127_8bit.png;398,383;537,349;472,331;432,340;394,340;364,322;380,303;423,346;493,114;494,188;432,195;404,192;380,136;360,80
00128_8bit.png;398,384;537,350;472,330;433,339;394,339;365,320;382,298;430,333;501,108;492,182;432,194;403,192;380,136;360,80
00129_8bit.png;398,386;536,350;472,329;432,338;394,339;364,317;384,290;437,317;502,98;489,173;431,194;404,191;381,135;362,79
00130_8bit.png;399,387;535,352;470,330;431,339;394,338;365,316;385,285;443,300;492,88;483,162;432,193;404,190;384,133;365,78
00131_8bit.png;399,387;532,359;471,331;431,338;395,338;365,315;384,282;445,289;475,79;473,149;432,192;405,189;387,132;368,77
00132_8bit.png;400,386;529,368;471,334;430,338;396,337;366,314;385,280;448,282;461,71;462,141;432,191;406,188;389,130;369,76
00133_8bit.png;401,385;523,379;471,336;431,338;397,336;368,313;386,279;451,281;444,65;453,134;431,189;406,187;388,129;369,75
00134_8bit.png;403,384;517,387;471,339;431,337;398,335;369,313;389,279;455,282;432,62;444,131;430,187;405,186;386,127;369,74
00135_8bit.png;404,383;513,391;472,341;431,338;399,335;370,313;392,280;462,283;422,62;437,129;428,186;403,186;383,129;367,74
00136_8bit.png;405,383;514,390;472,342;431,337;400,335;371,314;395,279;467,278;416,61;432,127;426,185;401,185;379,129;365,74
00137_8bit.png;406,383;518,385;473,341;432,337;400,336;371,313;395,277;468,268;413,61;429,126;425,185;400,185;378,130;364,74
00138_8bit.png;406,384;521,377;474,338;432,337;401,336;371,313;393,275;464,254;411,61;428,127;425,185;400,186;378,130;365,74
00139_8bit.png;406,384;525,369;475,335;433,336;401,336;371,314;390,275;457,241;411,62;428,127;426,186;401,186;379,130;365,73
00140_8bit.png;406,384;526,363;477,333;434,335;401,336;371,314;390,274;453,235;413,61;429,127;426,186;401,186;380,130;366,73
00141_8bit.png;405,382;526,361;477,332;434,335;401,336;371,314;392,274;457,238;412,61;429,127;427,186;402,186;380,130;368,73
00142_8bit.png;404,380;527,357;477,332;434,336;400,336;371,313;395,274;462,241;412,62;429,129;427,186;403,186;380,130;367,73
00143_8bit.png;403,378;528,351;476,331;433,336;399,336;371,312;396,274;462,240;412,62;429,129;428,186;404,186;381,131;368,73
00144_8bit.png;401,378;530,342;475,329;433,335;398,336;371,311;397,272;460,235;412,62;429,129;429,186;405,185;381,130;370,72
00145_8bit.png;400,376;532,333;474,327;432,335;398,336;371,310;396,272;458,233;412,62;430,129;430,186;405,185;382,130;372,71
00146_8bit.png;400,375;535,325;473,326;432,335;398,336;370,310;395,272;458,233;412,62;430,129;430,186;405,185;382,130;372,71
00147_8bit.png;399,375;537,324;473,326;433,334;399,335;371,310;396,271;459,234;411,62;430,127;429,185;405,185;381,129;371,71
00148_8bit.png;400,375;538,343;472,331;432,335;399,335;371,310;395,271;461,235;408,62;428,126;428,185;403,184;379,130;369,71
00149_8bit.png;400,375;533,364;472,334;432,336;400,335;371,311;395,272;461,238;405,62;428,126;427,184;402,185;378,130;368,71
00150_8bit.png;401,376;524,382;470,340;431,336;400,334;371,311;394,274;466,252;400,66;432,125;425,185;400,185;377,130;366,71
00151_8bit.png;402,378;522,383;469,341;430,336;400,334;371,311;393,274;468,265;396,79;442,126;424,184;399,185;376,129;367,70
00152_8bit.png;402,380;540,343;475,324;436,334;401,336;370,319;379,289;444,319;445,129;493,176;431,191;403,188;382,132;368,74
00153_8bit.png;403,382;542,338;476,325;437,335;402,337;371,322;375,298;433,332;466,129;495,192;432,192;404,189;386,132;371,74
00154_8bit.png;403,383;541,344;476,326;437,336;402,338;371,324;370,306;420,346;479,127;494,197;433,193;405,190;388,132;372,75
00155_8bit.png;403,385;536,357;476,328;437,337;402,338;371,327;369,313;417,353;489,123;494,195;433,194;406,191;389,133;372,76
00156_8bit.png;403,385;528,373;477,332;436,338;401,339;371,328;372,316;424,356;499,116;493,188;433,195;406,191;390,133;373,76
00157_8bit.png;402,385;521,385;476,337;436,340;401,340;371,328;379,314;439,349;503,105;491,178;433,194;406,192;391,133;374,76
00158_8bit.png;402,386;514,391;477,338;435,339;400,339;371,325;387,305;455,335;495,92;485,164;433,194;406,191;393,133;379,75
00159_8bit.png;402,386;511,393;474,340;433,340;400,339;372,322;394,294;469,311;479,79;472,150;433,193;407,191;395,132;384,74
00160_8bit.png;403,386;510,391;474,341;433,340;401,339;374,318;401,284;477,287;459,70;458,140;433,191;408,189;397,131;388,73
00161_8bit.png;404,385;514,384;474,340;433,339;402,337;376,315;405,278;475,267;444,64;450,135;433,189;408,188;397,129;390,72
00162_8bit.png;406,385;518,375;476,336;434,337;404,337;378,314;407,276;475,262;438,61;445,132;432,187;408,186;396,126;389,71
00163_8bit.png;407,385;525,364;479,330;437,335;404,336;378,315;406,278;479,265;435,62;443,131;431,187;408,186;395,126;389,70
00164_8bit.png;408,384;529,352;481,324;438,334;405,336;378,315;408,281;483,271;435,61;442,130;431,186;408,185;394,126;389,70
00165_8bit.png;408,383;529,345;481,321;439,334;404,337;378,316;410,283;485,276;433,62;440,131;432,187;408,186;395,127;389,71
00166_8bit.png;406,383;529,345;480,321;438,334;403,337;377,316;411,283;484,273;429,63;439,131;433,188;409,187;394,129;389,71
00167_8bit.png;404,382;529,352;478,325;437,336;402,338;377,314;412,280;481,267;426,63;437,131;433,188;409,187;393,129;388,72
00168_8bit.png;402,382;528,362;476,329;435,337;402,338;378,314;412,280;480,263;423,63;435,132;433,188;410,187;392,130;388,72
00169_8bit.png;400,383;526,368;476,331;435,338;401,338;377,314;412,281;481,263;420,64;434,132;434,189;410,188;391,131;386,73
00170_8bit.png;399,383;526,365;475,332;434,339;401,339;376,314;412,282;482,264;419,65;434,133;434,189;410,188;391,131;385,73
00171_8bit.png;397,383;527,362;475,330;434,339;400,339;376,314;412,281;482,263;418,65;434,133;434,190;410,189;390,132;385,74
00172_8bit.png;395,383;527,362;474,330;433,339;400,339;376,313;412,280;481,259;418,66;433,133;434,190;411,189;389,132;384,74
00173_8bit.png;393,383;524,367;473,331;433,339;399,339;376,312;412,278;480,255;418,66;433,134;434,190;410,189;388,133;383,74
00174_8bit.png;392,382;520,373;472,331;432,339;398,339;375,312;411,278;480,255;418,66;433,134;434,191;411,189;387,134;381,75
00175_8bit.png;390,381;518,374;471,331;431,340;397,340;375,311;411,278;480,255;418,66;433,134;434,191;411,189;386,134;381,75
00176_8bit.png;388,380;517,372;471,330;431,340;397,340;374,311;410,277;479,254;419,66;434,134;434,191;411,189;386,134;381,75
00177_8bit.png;387,380;517,368;470,329;430,340;396,341;374,311;409,277;478,252;420,67;435,135;434,192;411,190;385,135;380,75
00178_8bit.png;385,380;518,364;468,328;429,340;395,341;373,311;408,276;477,252;419,68;436,135;433,192;410,190;383,136;379,75
00179_8bit.png;384,381;516,358;467,326;428,341;394,342;371,312;405,275;473,252;419,70;439,137;431,193;408,192;381,138;377,76
00180_8bit.png;382,382;517,347;466,324;427,340;393,343;369,312;400,275;468,251;420,74;443,138;430,194;406,192;380,138;375,75
00181_8bit.png;380,382;519,337;464,323;426,341;392,343;367,313;398,275;467,252;417,81;448,140;430,195;405,193;379,139;377,75
00182_8bit.png;379,383;519,331;463,322;426,341;391,344;366,312;396,275;466,254;419,85;453,142;430,196;405,193;378,140;376,77
00183_8bit.png;378,383;520,324;463,321;426,340;390,344;364,312;394,275;464,257;424,91;460,145;431,197;406,194;378,140;375,78
00184_8bit.png;379,383;520,318;463,320;426,340;390,343;363,312;392,274;462,261;430,96;468,149;432,197;406,193;378,140;375,79
00185_8bit.png;380,383;520,315;463,320;427,340;389,343;361,311;388,273;459,265;439,100;476,154;433,197;406,193;378,140;375,80
00186_8bit.png;381,383;521,315;463,320;427,340;389,343;360,311;385,273;457,268;447,104;482,160;434,198;407,193;379,140;374,81
00187_8bit.png;382,382;521,317;464,320;427,340;389,342;359,311;381,273;454,269;455,105;486,165;435,198;407,194;380,140;375,81
00188_8bit.png;384,383;520,319;464,320;427,340;389,342;358,311;379,272;451,270;460,105;487,168;435,198;407,194;380,140;375,81
00189_8bit.png;385,383;521,321;465,320;428,339;389,342;358,312;376,272;449,271;460,105;487,169;435,198;406,194;380,140;375,82
00190_8bit.png;387,384;522,325;465,320;428,339;389,342;357,311;374,272;447,271;459,104;486,168;434,198;405,194;379,140;375,82
00191_8bit.png;388,384;523,328;466,320;428,339;389,342;357,311;374,271;446,271;458,104;486,167;434,198;405,193;378,140;375,82
00192_8bit.png;390,384;524,332;466,321;429,339;389,342;357,311;372,271;444,271;457,103;485,166;433,197;404,193;376,140;374,82
00193_8bit.png;391,385;525,336;467,321;429,339;390,342;357,311;370,270;442,271;457,103;484,165;432,196;403,193;373,141;372,82
00194_8bit.png;392,385;526,342;467,322;430,339;390,342;356,312;366,270;436,270;457,103;484,165;432,196;402,193;371,142;371,83
00195_8bit.png;392,386;527,348;467,323;429,340;390,342;355,312;362,269;431,269;456,102;484,165;431,196;402,193;370,142;370,84
00196_8bit.png;393,386;525,355;467,324;429,340;389,342;355,311;359,269;424,265;456,102;483,164;431,196;402,193;370,142;371,84
00197_8bit.png;393,386;523,362;467,326;429,341;389,342;354,311;355,268;415,261;455,102;483,164;431,196;402,193;370,142;371,84
00198_8bit.png;394,386;519,369;467,328;428,341;388,342;353,312;352,268;404,255;455,101;482,163;431,196;402,193;371,142;371,84
00199_8bit.png;394,387;516,376;466,331;427,342;388,342;352,312;349,268;392,250;455,99;481,162;431,196;402,193;371,142;371,84
00200_8bit.png;395,387;512,383;466,334;426,343;387,342;352,312;347,269;378,244;455,97;480,160;431,197;402,193;371,142;372,84
00201_8bit.png;396,388;509,386;465,336;425,344;386,342;351,312;344,270;365,244;455,95;479,158;432,197;402,193;371,143;372,84
00202_8bit.png;396,388;507,389;464,338;424,345;386,342;350,313;341,272;358,249;454,93;477,156;431,197;402,193;371,143;372,85
00203_8bit.png;397,389;507,390;463,340;423,345;385,342;349,314;338,275;350,254;454,92;475,155;430,196;401,193;370,142;372,85
00204_8bit.png;399,389;507,390;463,340;423,345;385,342;348,315;336,279;344,266;453,92;474,154;430,197;400,193;369,143;372,85
00205_8bit.png;400,390;507,391;463,340;423,346;385,343;348,318;333,286;335,282;453,92;473,154;429,197;400,194;369,143;372,85
00206_8bit.png;401,391;507,391;463,340;423,346;385,343;348,321;331,293;332,296;453,92;472,154;428,197;399,194;368,143;371,86
00207_8bit.png;402,392;506,392;463,340;422,346;385,343;348,323;330,299;332,307;453,92;471,154;428,197;399,194;367,143;372,86
00208_8bit.png;404,393;506,392;463,341;422,346;385,343;348,324;331,299;331,314;453,92;471,155;427,197;398,194;367,144;372,86
00209_8bit.png;405,394;506,393;463,341;422,346;385,343;348,324;330,300;332,320;453,92;471,155;427,198;398,194;367,144;372,87
00210_8bit.png;406,395;506,392;463,340;422,346;385,344;348,324;331,299;338,323;453,92;470,155;427,198;398,195;367,144;372,88
00211_8bit.png;406,397;507,392;463,340;422,346;386,344;349,324;332,298;340,322;453,91;470,155;427,198;398,195;367,145;372,89
00212_8bit.png;406,397;507,391;464,339;423,346;386,344;349,324;332,297;344,319;453,90;469,154;427,198;398,195;368,145;372,90
