image;head;right_hand;right_elbow;right_shoulder;neck;left_shoulder;left_elbow;left_hand;right_foot;right_knee;right_hip;left_hip;left_knee;left_foot
00019_8bit.png;355,346;467,315;420,279;388,305;347,320;308,317;269,316;245,370;349,69;363,121;349,180;317,184;269,149;322,116
00020_8bit.png;354,346;467,316;420,279;388,305;347,320;308,317;270,315;248,369;350,69;363,121;350,180;318,184;265,158;324,134
00021_8bit.png;354,346;467,317;420,280;388,306;347,320;309,317;270,315;251,370;350,70;363,121;351,180;319,185;263,164;320,140
00022_8bit.png;354,346;466,319;420,280;388,306;347,320;309,317;270,317;252,373;349,71;364,121;352,181;319,185;263,171;315,140
00023_8bit.png;355,346;464,321;420,280;389,306;348,320;310,318;271,318;255,374;348,72;365,122;352,181;320,186;264,175;313,140
00024_8bit.png;356,346;463,322;420,280;389,306;348,320;310,318;271,319;260,375;348,76;366,123;354,182;321,187;265,175;315,139
00025_8bit.png;357,346;462,323;421,280;390,306;348,320;311,318;273,321;264,376;346,80;367,123;354,183;322,187;266,169;317,132
00026_8bit.png;359,345;461,323;420,280;390,307;348,320;312,320;273,326;266,380;346,89;368,125;354,184;322,188;271,154;317,108
00027_8bit.png;360,344;460,320;419,279;389,306;348,320;312,321;273,329;267,383;346,101;372,129;353,184;321,188;281,142;312,84
00028_8bit.png;362,342;458,312;417,277;387,305;346,320;311,321;273,331;266,385;346,118;377,136;352,183;320,186;290,136;310,79
00029_8bit.png;364,341;452,303;414,274;386,305;345,320;309,321;271,331;265,386;348,131;382,145;350,184;318,186;292,135;310,77
00030_8bit.png;367,339;436,289;410,271;384,304;343,321;308,322;270,333;264,387;350,134;387,155;349,185;317,187;295,133;310,75
00031_8bit.png;369,338;410,273;402,264;384,302;343,321;307,323;270,333;264,388;358,128;396,169;351,187;319,187;301,132;318,75
00032_8bit.png;370,337;414,274;403,264;384,302;343,321;307,322;270,331;263,386;359,129;400,172;352,187;319,187;301,131;320,77
00033_8bit.png;371,337;424,278;407,265;385,301;344,320;308,321;270,328;263,384;359,127;403,170;352,186;320,187;300,131;320,78
00034_8bit.png;371,338;431,287;414,267;389,300;348,319;311,318;272,321;258,377;362,99;400,149;353,185;321,187;295,132;319,83
00035_8bit.png;368,340;431,287;416,266;392,300;351,319;313,318;274,316;254,372;363,79;391,136;354,184;323,187;291,135;317,87
00036_8bit.png;365,341;432,288;418,266;394,300;353,320;314,317;275,312;248,364;356,71;379,126;355,183;324,187;287,139;315,92
00037_8bit.png;360,342;440,297;422,270;395,303;353,320;314,314;275,301;238,345;343,67;365,123;355,182;324,187;277,150;312,109
00038_8bit.png;355,343;441,296;422,271;395,304;353,320;313,313;275,297;233,336;342,66;362,122;355,182;323,187;272,160;309,120
00039_8bit.png;350,344;435,282;419,270;394,304;351,321;311,312;275,294;226,325;341,66;362,123;354,182;323,188;271,175;307,137
00040_8bit.png;346,345;433,274;417,269;393,304;351,321;311,312;276,292;223,317;345,65;364,124;354,183;323,188;272,179;306,137
00041_8bit.png;343,345;431,270;416,268;393,304;350,321;310,312;276,291;221,310;349,65;367,125;355,183;323,188;272,179;304,131
00042_8bit.png;342,346;428,269;416,269;393,304;350,321;310,311;276,288;221,303;352,65;369,125;355,183;324,188;272,177;305,123
00043_8bit.png;341,346;428,270;416,269;393,304;350,321;309,310;275,285;222,293;355,65;371,125;356,182;324,188;273,172;308,116
00044_8bit.png;341,347;428,269;416,270;392,304;349,321;308,308;275,280;224,281;356,64;372,125;356,182;324,187;274,166;310,109
00045_8bit.png;341,347;425,268;415,270;391,305;348,321;306,307;275,276;232,270;357,65;373,125;356,182;324,187;276,160;311,101
00046_8bit.png;340,347;412,266;413,269;390,304;347,320;304,304;279,268;254,252;357,64;373,125;356,182;325,186;280,151;307,87
00047_8bit.png;340,348;410,266;413,268;390,304;347,320;303,303;280,267;259,247;357,64;374,125;357,182;325,185;282,147;305,80
00048_8bit.png;340,349;412,270;412,269;390,304;346,320;303,303;280,267;252,246;357,64;374,125;357,182;326,185;287,142;306,75
00049_8bit.png;340,350;412,276;412,270;389,305;346,321;302,304;279,267;250,245;356,65;374,125;357,182;326,185;291,139;309,71
00050_8bit.png;340,351;410,281;412,271;389,306;345,322;302,304;279,267;250,245;356,65;375,125;357,183;326,185;294,138;311,69
00051_8bit.png;341,353;408,283;412,273;388,307;345,322;301,304;278,267;249,246;356,65;375,126;358,183;326,186;296,137;311,67
00052_8bit.png;342,354;410,284;412,274;388,308;344,323;301,305;277,268;244,248;356,66;376,127;358,184;326,186;297,137;310,65
00053_8bit.png;343,355;413,285;412,273;388,308;344,324;301,305;277,268;241,250;355,65;376,127;358,185;326,187;298,137;310,65
00054_8bit.png;344,356;413,286;411,273;388,308;345,325;301,306;278,269;242,252;354,66;376,128;358,185;326,187;299,137;310,64
00055_8bit.png;345,357;412,284;411,272;388,308;345,325;302,307;278,270;243,253;354,66;376,128;358,186;326,188;300,136;308,62
00056_8bit.png;346,357;414,278;409,270;389,307;345,325;302,307;278,270;243,254;353,66;376,128;358,186;326,188;300,135;307,61
00057_8bit.png;347,357;418,273;409,269;389,306;346,325;302,308;278,271;240,256;355,66;378,128;357,185;326,187;301,133;308,61
00058_8bit.png;348,356;418,268;410,269;389,306;346,324;302,307;278,272;234,261;358,69;381,129;357,185;326,187;302,132;308,61
00059_8bit.png;348,354;420,255;409,268;388,305;346,324;303,307;278,274;228,274;363,77;384,130;357,184;325,186;303,131;311,65
00060_8bit.png;348,353;420,235;408,265;388,303;346,323;303,308;275,277;225,292;366,81;387,131;356,183;324,185;303,132;313,71
00061_8bit.png;347,351;417,220;406,263;388,302;346,322;303,309;274,280;229,304;366,85;387,132;354,182;322,185;300,131;312,72
00062_8bit.png;346,350;414,216;404,262;387,301;345,322;303,308;274,279;233,311;363,92;386,132;353,182;321,185;299,131;314,74
00063_8bit.png;345,349;420,222;405,262;388,301;345,321;303,307;274,278;236,312;362,95;383,130;353,181;321,184;295,132;315,77
00064_8bit.png;344,349;427,230;408,263;388,301;345,321;304,307;274,278;238,310;361,94;380,129;353,181;321,184;291,134;313,80
00065_8bit.png;342,348;431,234;410,265;389,302;346,321;304,306;275,276;243,300;360,88;376,126;353,181;322,185;285,138;311,86
00066_8bit.png;342,348;434,236;412,267;389,303;346,322;304,306;276,273;254,285;357,76;372,124;354,182;322,186;278,145;313,99
00067_8bit.png;342,347;432,236;412,268;389,304;346,322;304,305;279,270;267,269;354,72;368,124;355,182;323,186;273,154;313,114
00068_8bit.png;343,347;428,233;412,268;390,305;346,322;304,306;278,272;279,261;352,71;367,125;356,183;324,187;271,166;316,133
00069_8bit.png;346,346;425,230;412,268;391,305;347,322;305,306;281,269;284,255;351,72;368,125;357,183;325,188;272,175;312,138
00070_8bit.png;348,346;422,231;413,268;391,305;347,322;305,306;281,270;287,252;352,72;369,125;357,183;325,188;272,178;309,135
00071_8bit.png;352,346;419,231;415,268;392,304;349,321;306,308;279,274;286,255;351,73;370,125;356,183;325,188;272,173;304,121
00072_8bit.png;355,345;414,231;416,267;394,303;351,321;308,310;275,282;270,275;347,77;372,125;355,183;324,188;274,160;300,100
00073_8bit.png;357,344;407,228;412,261;393,298;351,318;310,312;269,297;244,326;336,95;380,124;354,181;323,184;295,131;307,64
00074_8bit.png;359,342;407,224;409,256;393,294;351,316;310,312;269,303;249,353;339,106;389,127;355,179;323,182;301,127;313,67
00075_8bit.png;358,341;408,217;406,252;392,292;351,315;311,312;272,305;255,359;349,112;399,138;353,178;321,182;300,127;311,67
00076_8bit.png;357,339;407,213;405,251;392,291;351,315;311,312;272,305;252,358;360,113;403,148;351,178;319,182;299,126;308,67
00077_8bit.png;356,339;405,211;404,250;392,290;351,315;311,313;271,303;244,348;367,113;406,156;351,179;319,182;301,126;310,67
00078_8bit.png;356,339;409,211;405,250;392,291;352,316;311,313;271,300;243,337;369,113;408,162;353,179;321,182;304,125;314,69
00079_8bit.png;356,339;422,214;407,252;393,292;352,316;311,312;271,297;243,333;368,114;411,165;354,179;322,181;305,125;316,69
00080_8bit.png;355,339;433,223;411,255;393,293;352,316;311,311;272,296;243,336;371,107;413,162;355,179;323,181;305,124;317,70
00081_8bit.png;354,339;435,229;415,259;394,295;352,316;312,311;272,298;245,342;378,93;412,154;356,179;324,181;305,124;318,72
00082_8bit.png;352,339;433,232;419,261;395,297;353,316;313,311;273,298;248,343;383,79;408,143;357,178;325,181;305,124;318,73
00083_8bit.png;350,339;425,231;420,262;396,297;354,317;314,310;274,296;247,338;380,74;402,136;358,178;327,181;305,125;319,74
00084_8bit.png;347,340;417,230;419,262;397,298;354,317;313,310;274,292;242,329;375,71;395,131;359,178;328,181;305,126;319,74
00085_8bit.png;345,341;411,230;418,262;397,299;354,317;313,308;275,288;241,321;371,67;391,127;359,178;328,181;303,127;318,75
00086_8bit.png;343,341;412,229;417,262;397,299;353,318;312,308;276,284;241,313;369,65;387,125;359,179;328,182;301,129;316,76
00087_8bit.png;341,342;412,230;417,264;396,300;352,318;311,307;276,282;239,307;368,64;384,124;358,179;327,182;297,131;315,76
00088_8bit.png;340,342;415,237;417,266;394,302;350,319;309,307;275,282;236,308;365,64;381,124;357,179;326,183;292,134;311,80
00089_8bit.png;338,342;415,240;416,267;393,302;349,319;309,307;275,282;235,309;365,64;380,124;357,180;326,183;291,135;310,81
00090_8bit.png;336,342;415,243;416,268;393,303;349,319;309,307;275,282;235,309;365,64;380,124;357,180;326,184;289,136;311,84
00091_8bit.png;335,343;416,244;416,268;393,304;349,319;308,307;275,281;235,308;365,65;380,125;357,180;326,184;288,137;311,87
00092_8bit.png;335,343;417,244;416,268;393,304;348,320;308,307;275,281;235,308;365,65;380,125;357,181;326,184;286,139;310,91
00093_8bit.png;334,343;418,244;414,266;392,303;348,320;308,307;274,281;235,308;365,66;380,125;357,181;326,184;285,141;311,95
00094_8bit.png;334,343;419,244;414,266;392,303;348,320;308,307;274,281;236,308;365,66;380,125;357,181;326,184;283,143;310,99
00095_8bit.png;334,344;418,244;414,267;392,303;348,320;308,307;274,281;235,308;365,66;380,125;357,181;326,184;282,146;310,103
00096_8bit.png;335,344;416,246;414,267;392,303;348,320;308,307;274,281;235,308;365,66;380,125;357,181;326,185;281,149;308,107
00097_8bit.png;335,345;414,248;415,268;392,304;348,320;308,307;275,281;235,307;366,67;380,125;357,181;326,185;279,153;305,109
00098_8bit.png;335,345;413,248;414,268;392,304;348,320;307,307;275,281;235,305;367,67;381,126;357,182;325,185;277,155;302,110
00099_8bit.png;335,345;413,247;414,268;392,304;348,320;307,307;275,280;235,304;367,68;381,126;357,182;325,186;276,156;300,110
00100_8bit.png;335,346;413,246;414,268;392,304;348,321;307,307;275,280;235,303;367,68;380,126;356,182;325,186;275,157;298,111
00101_8bit.png;335,346;414,246;414,268;391,304;348,321;307,307;274,280;235,303;367,68;380,126;356,182;324,186;275,157;297,111
00102_8bit.png;335,346;414,246;414,268;391,304;348,321;307,307;275,280;235,303;367,68;380,126;356,182;324,186;275,157;297,111
00103_8bit.png;334,346;415,246;414,268;391,304;348,321;307,307;275,280;236,302;368,68;381,126;356,182;325,186;275,157;297,111
00104_8bit.png;334,346;416,246;413,267;391,304;347,321;307,307;275,280;236,302;369,68;381,126;356,182;325,186;275,156;298,110
00105_8bit.png;334,347;416,245;413,268;391,304;347,321;306,307;275,280;237,302;370,68;381,126;356,182;325,186;276,156;298,110
00106_8bit.png;334,347;417,246;414,268;391,304;347,321;306,307;274,280;237,302;370,68;382,126;356,182;325,186;276,155;299,109
00107_8bit.png;334,347;418,247;413,268;391,304;347,321;306,307;275,280;236,302;370,68;382,127;356,182;325,186;276,154;299,109
00108_8bit.png;334,347;417,250;414,268;391,304;347,321;306,308;274,280;235,304;370,69;382,127;356,182;324,186;275,154;298,109
00109_8bit.png;334,348;417,252;414,269;391,304;347,321;306,308;274,280;235,305;370,69;382,127;356,182;324,186;274,155;298,109
00110_8bit.png;334,348;416,255;414,269;391,304;347,321;306,308;274,281;235,306;370,69;382,127;356,182;324,186;274,154;297,107
00111_8bit.png;334,348;414,259;414,269;390,304;347,321;306,308;274,281;235,307;370,69;381,127;355,182;323,186;273,153;299,104
00112_8bit.png;334,348;413,261;414,270;390,305;347,321;306,308;274,281;235,309;370,70;382,127;355,182;323,186;275,150;299,101
00113_8bit.png;333,349;412,262;414,270;389,305;346,321;305,308;273,282;235,310;370,70;381,127;355,182;323,186;276,148;301,98
00114_8bit.png;333,350;411,263;413,271;389,305;345,322;305,308;272,282;236,312;370,70;382,129;355,182;323,186;278,146;302,97
00115_8bit.png;333,351;410,262;413,271;388,306;345,322;304,308;272,281;237,312;370,70;382,129;355,182;323,186;280,144;303,95
00116_8bit.png;334,353;406,263;412,271;388,306;345,323;304,308;273,280;244,308;371,71;383,130;355,183;323,186;284,141;304,91
00117_8bit.png;335,354;404,267;412,272;388,307;344,323;303,309;273,280;255,306;372,71;382,130;355,183;323,186;287,139;305,88
00118_8bit.png;336,355;405,271;411,271;387,307;344,324;303,309;273,279;267,306;372,70;382,130;355,183;323,186;291,137;306,84
00119_8bit.png;337,356;409,274;410,270;387,307;344,324;303,309;274,278;272,306;371,69;381,130;355,183;324,186;295,136;307,80
00120_8bit.png;338,356;419,275;412,272;388,307;345,324;303,309;274,280;267,311;369,69;381,130;356,183;325,185;298,134;309,79
00121_8bit.png;339,356;428,280;415,275;388,308;345,324;304,310;272,284;259,321;369,67;381,129;357,183;325,185;299,133;310,78
00122_8bit.png;339,355;437,290;417,278;388,309;345,323;304,311;270,289;253,336;369,68;382,127;358,182;326,184;299,133;311,77
00123_8bit.png;339,355;446,310;419,284;387,310;344,323;304,312;268,297;266,354;368,68;382,127;358,182;326,184;298,133;310,77
00124_8bit.png;339,355;447,317;420,286;386,311;344,323;305,313;268,299;268,356;369,67;382,129;358,183;326,184;298,134;309,77
00125_8bit.png;338,355;445,322;420,287;386,311;344,323;305,314;268,301;262,359;370,68;382,129;357,183;326,185;297,135;309,78
00126_8bit.png;338,356;439,320;420,287;386,312;343,323;304,314;266,302;255,358;370,70;382,130;357,184;325,185;296,135;308,78
00127_8bit.png;338,356;430,314;419,286;386,311;343,323;304,314;265,305;249,359;371,72;382,130;357,184;325,186;297,135;307,76
00128_8bit.png;338,356;418,302;417,282;386,311;343,323;304,316;263,308;246,361;371,76;384,131;357,184;325,186;297,135;309,75
00129_8bit.png;338,356;402,293;412,278;386,310;343,323;304,317;262,312;240,361;372,78;387,133;356,185;325,186;298,134;310,76
00130_8bit.png;338,357;393,290;408,276;386,309;343,324;304,318;260,313;234,355;374,83;391,136;356,185;324,187;298,135;311,78
00131_8bit.png;339,357;387,288;405,275;386,308;342,324;303,318;259,311;230,346;374,92;394,140;356,187;324,188;297,136;311,80
00132_8bit.png;340,357;387,288;404,275;386,309;342,325;301,317;258,306;230,337;374,102;397,146;355,187;323,188;296,137;311,82
00133_8bit.png;340,357;395,293;405,276;385,309;341,325;299,316;259,300;231,323;374,110;397,153;355,188;323,189;293,138;310,83
00134_8bit.png;341,357;410,305;408,275;385,309;341,324;298,314;260,293;235,309;373,116;396,162;355,188;323,189;289,140;308,85
00135_8bit.png;341,356;430,315;411,277;384,309;340,324;297,312;262,289;240,302;372,116;394,169;356,188;323,189;286,143;306,88
00136_8bit.png;342,356;437,320;413,279;384,309;341,323;297,312;263,289;245,300;368,114;392,173;357,188;324,189;283,145;305,91
00137_8bit.png;342,355;435,325;415,280;385,310;342,323;298,312;266,291;250,302;363,112;392,172;357,188;324,189;283,146;304,93
00138_8bit.png;343,356;427,322;416,281;386,310;343,324;299,313;268,293;260,306;359,109;394,167;358,188;325,189;283,146;305,94
00139_8bit.png;343,356;424,309;415,279;387,310;343,324;300,313;269,293;259,306;356,105;397,160;358,188;325,190;284,146;306,94
00140_8bit.png;344,356;419,297;413,277;387,309;343,324;300,313;268,292;252,303;356,100;398,153;358,188;325,190;284,145;307,94
00141_8bit.png;344,356;419,294;412,276;388,309;343,324;300,312;268,289;247,297;357,94;397,147;358,187;325,189;285,144;307,94
00142_8bit.png;344,356;418,298;413,277;387,309;343,323;299,310;272,286;253,289;343,82;382,141;357,186;325,188;287,142;308,89
00143_8bit.png;344,356;421,298;413,277;387,309;343,323;300,311;272,286;252,292;339,81;377,143;357,187;325,189;286,142;308,90
00144_8bit.png;344,356;423,299;413,277;388,309;344,324;300,312;272,288;253,296;330,79;367,143;356,187;323,190;284,144;308,93
00145_8bit.png;343,356;424,300;413,276;388,308;344,324;300,312;272,287;253,298;322,73;357,137;353,186;321,190;278,147;309,99
00146_8bit.png;343,356;424,301;413,276;387,308;344,323;300,311;272,287;252,295;323,71;357,134;352,186;321,190;277,147;308,99
00147_8bit.png;342,355;424,300;414,276;387,308;344,323;300,311;272,286;251,292;324,70;357,132;352,185;321,189;277,147;309,99
00148_8bit.png;342,355;424,299;414,276;387,308;344,323;300,310;272,285;252,292;328,67;359,130;353,185;321,189;278,146;309,99
00149_8bit.png;342,355;428,299;414,276;388,307;344,323;300,310;273,285;253,292;332,65;362,127;354,185;322,188;279,145;309,99
00150_8bit.png;342,355;430,300;415,276;388,308;344,323;301,310;273,285;254,292;336,64;363,127;354,185;323,188;280,145;310,99
00151_8bit.png;342,354;432,300;415,276;388,308;344,323;301,310;273,285;253,293;339,63;364,126;354,185;323,188;280,145;310,99
00152_8bit.png;342,354;430,297;415,276;387,307;344,322;301,309;271,284;250,294;346,64;368,125;354,184;322,187;279,145;310,99
00153_8bit.png;341,353;430,295;414,274;387,306;344,322;300,309;269,283;245,294;358,67;373,126;354,183;322,186;279,144;309,98
00154_8bit.png;341,353;429,294;414,274;387,306;343,321;300,308;269,283;243,293;361,67;375,127;354,183;323,186;280,143;310,97
00155_8bit.png;341,352;428,292;414,274;387,306;343,321;300,308;268,283;243,292;362,67;376,127;355,183;323,186;281,143;310,97
00156_8bit.png;341,353;428,292;414,274;387,306;344,321;300,308;268,282;242,292;363,67;377,127;355,182;323,185;281,143;310,97
00157_8bit.png;341,353;429,292;414,274;387,306;344,321;300,308;268,282;242,293;362,68;376,127;355,182;323,185;281,143;309,96
00158_8bit.png;341,353;429,292;414,274;387,306;344,321;300,308;268,283;243,294;360,68;374,126;355,182;323,185;281,143;309,96
00159_8bit.png;341,353;429,292;414,274;387,306;344,321;300,309;268,284;243,296;356,68;372,125;355,182;323,185;281,142;310,96
00160_8bit.png;341,353;429,292;414,274;387,306;344,321;300,309;268,285;242,298;351,68;370,125;355,182;323,186;281,143;310,97
00161_8bit.png;340,353;429,292;414,274;387,306;344,321;301,309;268,285;243,301;346,69;367,124;355,183;323,186;280,143;309,97
00162_8bit.png;340,353;429,292;414,274;387,306;344,322;301,310;267,287;241,305;341,70;364,124;354,183;323,186;280,143;309,97
00163_8bit.png;340,353;429,292;414,275;387,306;344,322;301,310;267,289;241,309;338,71;362,124;354,183;323,186;280,144;310,98
00164_8bit.png;340,353;429,292;414,275;387,306;344,322;301,311;266,291;242,314;336,73;359,124;354,183;323,187;279,144;310,99
00165_8bit.png;340,353;428,292;414,274;387,306;344,322;302,312;266,293;241,317;335,75;357,124;353,183;322,187;279,144;310,99
00166_8bit.png;340,353;428,292;414,274;387,306;344,322;302,312;266,294;242,320;334,77;357,124;353,184;323,187;279,144;310,100
00167_8bit.png;340,352;427,291;414,274;388,306;345,322;302,313;266,295;242,321;335,78;357,124;354,184;323,187;280,144;311,100
00168_8bit.png;340,352;426,290;414,274;388,306;345,322;302,313;266,296;242,322;335,78;357,124;354,184;323,187;280,144;311,100
00169_8bit.png;340,352;425,290;415,274;388,306;345,322;303,313;266,295;242,322;335,78;357,124;354,184;323,187;280,144;311,101
00170_8bit.png;340,351;425,290;415,273;388,305;345,321;303,312;266,295;240,320;335,79;357,123;354,183;323,187;280,144;311,101
00171_8bit.png;340,351;424,290;415,273;388,305;345,321;303,312;266,294;240,318;335,79;358,123;354,183;323,187;280,144;311,102
00172_8bit.png;340,350;424,291;415,272;389,304;346,321;303,312;267,293;239,317;335,79;358,123;354,183;323,187;279,144;312,101
00173_8bit.png;340,350;423,292;415,272;389,304;346,321;303,312;267,293;239,316;335,80;359,123;354,183;323,186;279,144;311,101
00174_8bit.png;340,349;423,293;416,273;388,304;346,320;303,311;266,292;238,316;335,80;359,123;354,183;323,186;279,144;311,101
00175_8bit.png;340,349;424,294;416,272;388,304;346,320;303,311;266,292;237,316;335,80;360,122;354,182;323,186;278,144;311,101
00176_8bit.png;340,348;425,293;415,272;388,304;346,320;303,311;266,292;237,317;335,80;362,122;354,182;323,186;279,144;311,101
00177_8bit.png;340,348;425,293;416,273;388,304;346,320;303,311;265,293;236,318;336,80;364,122;354,182;323,186;278,144;310,100
00178_8bit.png;340,348;426,292;416,272;388,303;346,320;303,311;265,294;235,321;339,80;370,123;354,182;323,185;279,143;310,100
00179_8bit.png;340,347;426,291;415,272;388,304;345,320;303,311;264,294;235,322;341,80;373,124;354,182;323,185;280,142;311,99
00180_8bit.png;340,348;427,290;415,272;388,304;345,320;303,311;264,294;235,323;342,81;375,125;354,182;323,185;280,142;311,99
00181_8bit.png;340,349;428,288;415,273;388,304;345,320;303,311;264,295;235,326;344,82;378,126;355,182;323,185;281,142;311,99
00182_8bit.png;340,350;428,285;414,272;388,304;345,320;303,312;264,298;233,330;344,82;378,126;355,183;324,185;281,142;310,99
00183_8bit.png;339,351;428,289;414,272;387,305;344,321;304,317;263,315;242,361;344,83;378,127;355,184;324,186;280,144;310,100
00184_8bit.png;338,353;427,296;414,274;387,306;344,322;305,319;264,320;246,369;344,83;377,128;355,184;324,187;281,144;309,100
00185_8bit.png;338,354;422,307;416,278;388,308;345,323;305,320;264,323;238,368;342,85;375,128;355,186;324,188;282,145;310,100
00186_8bit.png;337,355;421,307;415,279;387,309;344,324;304,320;263,321;233,364;340,86;372,128;356,186;324,189;282,145;310,101
00187_8bit.png;336,356;416,300;412,279;387,309;343,325;303,320;262,318;230,354;339,86;370,128;356,187;325,189;283,145;311,102
00188_8bit.png;335,357;414,292;411,277;387,309;343,325;302,320;262,316;231,350;339,86;368,128;356,187;324,190;284,145;312,102
00189_8bit.png;335,358;414,287;409,277;386,309;342,325;301,320;262,316;233,349;339,86;369,129;356,188;324,190;284,144;312,102
00190_8bit.png;335,359;414,283;408,276;386,309;342,325;301,320;262,316;234,350;340,85;369,129;355,188;324,190;284,144;312,102
00191_8bit.png;335,359;415,284;408,276;386,309;342,325;301,320;262,317;234,353;340,85;369,129;355,188;324,190;285,144;313,103
00192_8bit.png;335,360;416,285;408,277;386,310;341,326;301,321;261,319;236,358;341,85;371,129;355,188;324,190;286,144;313,103
00193_8bit.png;335,360;417,288;408,277;386,310;341,326;301,321;261,321;238,363;342,85;373,130;356,188;324,190;287,144;314,105
00194_8bit.png;335,360;416,292;408,278;386,310;342,326;302,322;261,324;241,369;344,86;375,131;356,188;324,190;288,144;314,106
00195_8bit.png;335,360;414,295;408,279;386,311;342,326;302,323;261,326;245,373;345,85;375,131;356,189;325,190;289,144;315,107
00196_8bit.png;335,360;411,297;408,279;386,311;342,326;303,323;262,328;249,376;345,85;376,132;356,189;325,190;290,144;315,107
00197_8bit.png;335,360;410,297;408,279;386,311;342,326;303,324;262,329;251,375;345,85;375,132;356,189;325,190;291,144;316,108
00198_8bit.png;335,360;410,296;407,279;386,311;342,326;303,324;263,328;252,372;345,85;375,131;356,189;325,190;291,144;316,107
00199_8bit.png;335,360;409,296;407,279;386,311;342,326;303,323;263,326;252,368;345,85;375,131;356,189;325,190;291,144;316,107
00200_8bit.png;335,360;409,295;407,278;386,310;342,326;303,323;263,325;252,364;345,85;375,131;356,189;324,190;291,144;316,107
00201_8bit.png;335,359;409,295;407,278;386,310;342,326;302,323;263,324;252,360;344,85;374,131;356,188;324,190;290,144;316,107
00202_8bit.png;336,359;409,295;407,278;386,310;342,325;302,322;263,322;253,355;344,85;374,131;356,188;324,189;290,144;316,107
00203_8bit.png;336,358;410,296;408,278;385,310;342,325;302,321;263,321;253,352;344,85;375,131;356,188;324,189;291,144;316,107
00204_8bit.png;336,357;411,297;408,277;386,309;342,325;302,321;264,320;254,350;344,85;375,130;356,187;324,189;290,143;316,107
00205_8bit.png;336,356;413,298;409,277;386,309;342,325;302,321;264,319;256,349;344,85;375,130;356,187;325,189;290,143;317,108
00206_8bit.png;337,356;414,300;410,276;386,308;343,324;303,321;265,319;258,349;344,85;376,130;356,187;325,188;290,143;316,108
00207_8bit.png;337,355;419,300;412,276;387,308;343,324;304,321;266,320;259,350;344,85;376,130;356,186;325,188;290,143;317,108
00208_8bit.png;338,355;420,299;412,276;387,308;343,324;304,320;266,320;261,350;344,85;376,129;356,186;325,188;290,143;317,108
00209_8bit.png;339,354;421,297;413,275;387,307;343,323;304,320;266,320;263,351;344,85;376,129;356,186;325,188;290,143;317,109
00210_8bit.png;339,354;422,296;413,274;387,307;344,323;304,321;267,320;263,349;344,85;375,129;356,186;324,188;290,143;317,108
00211_8bit.png;340,354;422,295;413,274;387,307;344,323;304,320;267,320;264,349;344,84;375,129;356,186;324,188;290,143;317,108
00212_8bit.png;341,354;422,295;413,274;387,306;344,323;304,320;267,319;263,348;344,84;374,128;356,186;324,188;289,143;317,108
